archivo,fecha_hora,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20
p2_fila_076.html,2025-06-26 03:20:00,1,8,9,14,31,42,43,48,53,59,65,67,68,72,74,76,80,82,83,90
p2_fila_075.html,2025-06-26 03:25:00,4,15,21,24,27,39,43,46,48,49,51,55,56,63,65,72,74,76,78,84
p2_fila_074.html,2025-06-26 03:30:00,3,15,23,27,34,37,43,47,51,53,55,58,59,68,69,74,82,83,84,87
p2_fila_073.html,2025-06-26 03:35:00,7,12,17,18,26,28,33,34,35,40,42,43,45,50,53,61,68,75,78,82
p2_fila_072.html,2025-06-26 03:40:00,2,20,23,26,31,32,37,38,40,41,48,53,55,59,60,70,74,81,82,83
p2_fila_071.html,2025-06-26 03:45:00,1,7,9,14,22,23,25,29,35,37,38,39,40,45,58,60,61,63,82,87
p2_fila_070.html,2025-06-26 03:50:00,2,15,18,21,26,31,32,36,44,45,50,51,54,61,66,67,68,81,83,84
p2_fila_069.html,2025-06-26 03:55:00,6,9,10,13,20,23,27,33,34,40,58,60,65,68,69,78,80,85,86,90
p2_fila_068.html,2025-06-26 04:00:00,2,5,15,16,27,29,34,35,37,40,44,52,54,59,67,71,74,75,79,84
p2_fila_067.html,2025-06-26 04:05:00,8,13,16,18,24,26,31,32,39,40,51,59,61,65,66,69,70,74,80,88
p2_fila_066.html,2025-06-26 04:10:00,3,8,13,22,29,31,34,38,41,43,53,54,55,60,65,76,77,78,83,85
p2_fila_065.html,2025-06-26 04:15:00,9,10,12,13,18,20,22,24,26,37,42,45,51,56,62,63,75,76,77,79
p2_fila_064.html,2025-06-26 04:20:00,2,3,7,21,27,33,37,38,39,49,54,59,61,62,66,69,72,79,81,88
p2_fila_063.html,2025-06-26 04:25:00,2,7,15,16,20,33,34,37,38,44,46,49,52,58,66,67,68,71,73,80
p2_fila_062.html,2025-06-26 04:30:00,2,6,10,11,16,28,29,33,35,49,52,53,55,57,58,64,69,74,81,87
p2_fila_061.html,2025-06-26 04:35:00,10,14,16,19,22,24,28,30,34,38,42,53,57,60,66,69,70,88,89,90
p2_fila_060.html,2025-06-26 04:40:00,2,3,16,22,25,32,40,44,47,48,51,56,58,71,75,77,81,85,87,90
p2_fila_059.html,2025-06-26 04:45:00,2,5,6,7,8,21,24,29,41,44,49,50,54,55,59,60,70,73,76,85
p2_fila_058.html,2025-06-26 04:50:00,3,6,7,11,13,16,17,32,34,38,57,60,65,70,72,75,81,82,83,88
p2_fila_057.html,2025-06-26 04:55:00,2,5,14,20,24,26,33,35,41,42,43,51,57,59,61,64,69,78,88,90
p2_fila_056.html,2025-06-26 05:00:00,2,13,15,17,18,19,34,39,45,48,51,52,55,62,63,64,69,76,78,88
p2_fila_055.html,2025-06-26 05:05:00,1,4,15,20,21,22,24,31,34,36,40,42,44,48,52,57,63,72,74,86
p2_fila_054.html,2025-06-26 05:10:00,3,12,21,27,31,37,40,44,45,51,52,55,57,69,76,77,80,81,85,88
p2_fila_053.html,2025-06-26 05:15:00,6,10,11,13,17,22,26,27,30,32,37,40,46,51,57,60,61,69,74,84
p2_fila_052.html,2025-06-26 05:20:00,3,5,7,11,20,24,35,37,38,39,43,50,62,63,68,70,73,83,87,88
p2_fila_051.html,2025-06-26 05:25:00,3,7,10,16,23,30,31,35,45,53,55,56,67,68,71,72,77,80,84,87
p2_fila_050.html,2025-06-26 05:30:00,6,10,19,21,29,31,34,36,44,45,46,53,64,65,66,74,76,79,80,82
p2_fila_049.html,2025-06-26 05:35:00,1,15,17,18,19,25,28,33,34,37,43,54,56,57,58,60,66,67,73,79
p2_fila_048.html,2025-06-26 05:40:00,9,16,20,21,22,24,26,32,44,50,56,59,64,65,68,72,73,86,87,90
p2_fila_047.html,2025-06-26 05:45:00,6,7,13,14,19,25,31,32,41,46,49,52,65,66,67,78,79,80,89,90
p2_fila_046.html,2025-06-26 05:50:00,1,5,15,17,19,27,39,44,49,55,61,62,64,71,73,79,82,84,89,90
p2_fila_045.html,2025-06-26 05:55:00,8,11,13,18,20,21,31,40,42,48,52,56,58,61,73,76,79,80,81,83
p2_fila_044.html,2025-06-26 06:00:00,1,10,12,15,16,22,27,32,37,41,44,45,46,61,62,65,67,80,81,85
p2_fila_043.html,2025-06-26 06:05:00,4,5,7,10,18,19,21,27,30,39,46,47,49,50,57,63,65,66,75,78
p2_fila_042.html,2025-06-26 06:10:00,2,4,7,11,13,21,23,27,30,45,47,52,57,60,61,74,80,82,85,87
p2_fila_041.html,2025-06-26 06:15:00,4,10,12,16,17,24,25,33,39,41,51,54,56,59,60,76,79,84,87,89
p2_fila_040.html,2025-06-26 06:20:00,2,3,5,6,9,11,22,35,38,39,41,49,56,58,59,61,65,76,80,88
p2_fila_039.html,2025-06-26 06:25:00,4,6,10,13,25,27,30,32,37,41,42,49,51,55,63,68,70,76,84,89
p2_fila_038.html,2025-06-26 06:30:00,4,5,8,10,17,22,31,36,44,54,56,58,63,67,69,70,82,86,87,89
p2_fila_037.html,2025-06-26 06:35:00,1,8,11,12,16,18,27,40,44,47,55,56,60,62,68,72,77,81,83,87
p2_fila_036.html,2025-06-26 06:40:00,2,5,10,13,27,28,29,31,32,38,40,46,48,49,59,65,67,70,71,83
p2_fila_035.html,2025-06-26 06:45:00,1,14,15,17,25,26,30,31,32,39,45,50,51,55,57,61,78,79,82,83
p2_fila_034.html,2025-06-26 06:50:00,4,10,11,13,15,21,27,28,29,39,44,49,52,57,60,71,75,80,82,88
p2_fila_033.html,2025-06-26 06:55:00,2,12,16,21,24,25,28,29,30,32,33,34,40,42,64,66,80,84,87,89
p2_fila_032.html,2025-06-26 07:00:00,1,3,7,13,16,18,20,24,30,33,35,48,50,56,57,64,67,81,86,88
p2_fila_031.html,2025-06-26 07:05:00,6,11,15,39,42,43,46,52,53,58,64,70,74,77,83,84,86,87,88,90
p2_fila_030.html,2025-06-26 07:10:00,1,9,10,14,21,26,30,31,32,48,53,54,58,60,63,66,67,69,70,76
p2_fila_029.html,2025-06-26 07:15:00,11,13,17,20,21,22,24,25,29,32,43,44,49,62,70,74,75,78,82,89
p2_fila_028.html,2025-06-26 07:20:00,4,7,8,12,19,20,26,28,33,37,40,42,46,52,57,58,62,66,83,85
p2_fila_027.html,2025-06-26 07:25:00,2,3,6,7,11,15,18,25,30,40,42,56,58,66,68,70,71,74,79,89
p2_fila_026.html,2025-06-26 07:30:00,2,6,20,24,26,37,39,40,42,44,46,62,65,67,73,76,77,78,84,85
p2_fila_025.html,2025-06-26 07:35:00,3,8,9,12,14,21,23,28,31,33,34,35,39,42,44,51,59,63,73,88
p2_fila_024.html,2025-06-26 07:40:00,5,11,14,29,35,43,48,50,59,61,63,65,67,73,74,81,83,84,86,88
p2_fila_023.html,2025-06-26 07:45:00,2,5,8,17,20,25,29,39,40,54,55,64,67,73,75,79,83,87,89,90
p2_fila_022.html,2025-06-26 07:50:00,11,12,14,15,20,25,30,34,38,40,47,53,66,70,71,75,79,84,86,90
p2_fila_021.html,2025-06-26 07:55:00,7,13,27,34,35,36,37,52,53,55,56,60,61,62,65,67,71,72,78,86
p2_fila_020.html,2025-06-26 08:00:00,4,8,13,21,26,31,38,45,53,57,64,69,71,73,76,77,80,83,86,87
p2_fila_019.html,2025-06-26 08:05:00,3,4,9,11,18,20,22,23,28,31,35,36,38,39,51,55,56,58,60,69
p2_fila_018.html,2025-06-26 08:10:00,7,14,18,20,22,34,35,46,54,57,60,61,62,72,80,81,82,84,85,90
p2_fila_017.html,2025-06-26 08:15:00,6,20,29,33,37,42,48,50,51,53,59,62,65,69,76,85,87,88,89,90
p2_fila_016.html,2025-06-26 08:20:00,3,5,7,8,15,16,38,39,44,45,49,56,59,64,67,72,73,85,86,90
p2_fila_015.html,2025-06-26 08:25:00,11,12,16,20,22,27,33,38,39,44,45,46,53,54,62,64,75,80,84,85
p2_fila_014.html,2025-06-26 08:30:00,2,15,16,23,31,34,36,48,49,53,62,63,66,72,83,84,85,86,88,90
p2_fila_013.html,2025-06-26 08:35:00,2,8,25,31,32,33,60,66,70,71,75,76,77,78,79,81,83,88,89,90
p2_fila_012.html,2025-06-26 08:40:00,3,22,23,25,26,29,33,36,37,41,43,56,63,65,68,69,73,76,86,89
p2_fila_011.html,2025-06-26 08:45:00,5,7,11,13,19,23,24,27,30,34,43,46,47,59,65,69,70,71,84,85
p2_fila_010.html,2025-06-26 08:50:00,1,15,19,22,29,30,33,36,47,50,53,54,57,59,60,66,68,76,86,90
p2_fila_009.html,2025-06-26 08:55:00,2,5,6,8,18,21,26,33,41,49,50,55,60,62,69,70,75,83,84,87
p2_fila_008.html,2025-06-26 09:00:00,3,11,12,14,17,22,25,26,36,45,51,58,63,69,70,73,74,75,76,89
p2_fila_007.html,2025-06-26 09:05:00,1,2,5,12,17,21,31,35,44,54,55,57,62,72,77,79,81,85,89,90
p2_fila_006.html,2025-06-26 09:10:00,3,8,21,22,24,25,32,33,40,41,43,45,49,51,65,66,70,75,76,78
p2_fila_005.html,2025-06-26 09:15:00,2,9,10,12,13,20,23,25,29,32,33,34,39,54,55,58,63,70,73,84
p2_fila_004.html,2025-06-26 09:20:00,1,2,5,7,13,21,28,33,34,35,42,47,51,55,60,63,72,74,80,88
p2_fila_003.html,2025-06-26 09:25:00,1,11,14,17,22,23,28,29,39,51,55,56,57,64,66,71,72,73,79,90
p2_fila_002.html,2025-06-26 09:30:00,4,7,18,24,26,32,35,41,48,55,58,63,68,69,72,80,85,86,87,89
p2_fila_001.html,2025-06-26 09:35:00,5,8,16,18,19,28,35,40,47,48,51,55,57,61,65,71,80,81,87,88
p2_fila_000.html,2025-06-26 09:40:00,12,17,23,26,30,31,32,36,41,43,51,53,56,68,69,70,71,74,78,85
p1_fila_099.html,2025-06-26 09:45:00,1,3,12,14,20,22,23,26,27,28,32,46,48,52,60,63,67,69,70,85
p1_fila_098.html,2025-06-26 09:50:00,1,3,5,6,17,18,20,23,25,28,34,39,45,55,57,59,62,64,78,79
p1_fila_097.html,2025-06-26 09:55:00,4,5,6,10,12,20,27,29,36,41,44,52,56,59,64,67,71,72,74,76
p1_fila_096.html,2025-06-26 10:00:00,2,9,12,15,20,21,32,33,39,42,43,54,55,56,60,63,66,72,86,88
p1_fila_095.html,2025-06-26 10:05:00,2,11,15,16,18,19,21,38,40,43,47,49,53,54,58,59,60,62,66,86
p1_fila_094.html,2025-06-26 10:10:00,1,2,3,7,14,21,35,37,43,45,52,53,55,56,73,76,78,81,88,89
p1_fila_093.html,2025-06-26 10:15:00,3,6,23,36,37,38,39,42,49,51,57,58,59,61,69,71,74,77,80,82
p1_fila_092.html,2025-06-26 10:20:00,5,12,14,16,18,23,26,36,43,48,57,58,66,67,68,79,80,83,85,86
p1_fila_091.html,2025-06-26 10:25:00,9,12,14,17,23,30,36,44,53,57,61,62,64,65,73,76,80,81,85,87
p1_fila_090.html,2025-06-26 10:30:00,2,3,16,22,23,24,27,33,38,39,41,43,47,67,69,70,76,77,83,84
p1_fila_089.html,2025-06-26 10:35:00,3,6,8,9,12,13,14,16,19,22,24,38,39,41,63,65,68,76,81,82
p1_fila_088.html,2025-06-26 10:40:00,3,6,7,8,9,13,18,28,39,43,47,54,59,65,69,70,80,82,85,87
p1_fila_087.html,2025-06-26 10:45:00,5,7,13,15,18,19,21,26,30,34,35,37,47,51,52,59,69,71,73,81
p1_fila_086.html,2025-06-26 10:50:00,4,5,11,16,18,21,22,24,30,32,34,36,49,56,57,58,65,68,72,75
p1_fila_085.html,2025-06-26 10:55:00,1,17,19,21,22,26,28,32,35,38,40,44,47,56,68,70,73,77,86,89
p1_fila_084.html,2025-06-26 11:00:00,2,11,17,22,28,36,37,42,44,46,55,60,64,67,75,79,85,86,87,90
p1_fila_083.html,2025-06-26 11:05:00,1,2,4,10,29,30,35,39,48,50,52,53,55,57,63,70,78,83,89,90
p1_fila_082.html,2025-06-26 11:10:00,11,13,18,23,28,33,44,47,48,49,53,56,58,64,66,72,75,81,84,85
p1_fila_081.html,2025-06-26 11:15:00,4,5,9,14,22,25,27,28,34,44,45,51,54,55,59,70,75,76,85,89
p1_fila_080.html,2025-06-26 11:20:00,3,5,16,21,25,28,31,34,36,42,46,50,53,55,56,57,61,76,85,86
p1_fila_079.html,2025-06-26 11:25:00,3,8,10,13,21,26,32,33,34,43,45,51,52,56,63,68,72,74,79,88
p1_fila_078.html,2025-06-26 11:30:00,3,6,9,19,30,32,33,35,36,37,38,46,48,50,51,79,84,85,86,88
p1_fila_077.html,2025-06-26 11:35:00,1,24,26,28,29,31,32,45,47,49,56,57,59,61,67,71,73,76,79,89
p1_fila_076.html,2025-06-26 11:40:00,13,23,25,27,29,31,41,43,48,49,52,54,55,59,62,68,71,74,81,86
p1_fila_075.html,2025-06-26 11:45:00,1,10,20,21,28,29,30,37,38,39,41,42,43,45,56,71,73,78,87,90
p1_fila_074.html,2025-06-26 11:50:00,7,8,11,19,20,29,36,45,52,60,66,67,68,73,77,79,81,82,86,89
p1_fila_073.html,2025-06-26 11:55:00,3,6,7,8,18,20,25,35,38,39,45,51,56,60,64,65,70,79,83,88
p1_fila_072.html,2025-06-26 12:00:00,7,9,11,20,23,25,29,32,33,42,45,48,55,59,71,72,79,84,86,87
p1_fila_071.html,2025-06-26 12:05:00,3,7,8,14,22,26,30,33,36,45,46,47,50,57,64,68,74,78,81,87
p1_fila_070.html,2025-06-26 12:10:00,1,10,11,12,13,22,29,34,35,45,54,56,58,68,77,78,81,82,86,90
p1_fila_069.html,2025-06-26 12:15:00,4,10,17,20,21,31,33,34,35,38,39,54,56,57,66,67,74,77,83,88
p1_fila_068.html,2025-06-26 12:20:00,1,6,14,18,19,23,24,25,29,33,37,41,46,50,52,56,58,60,71,74
p1_fila_067.html,2025-06-26 12:25:00,10,12,13,19,22,23,27,33,35,36,46,50,55,62,63,68,70,80,82,83
p1_fila_066.html,2025-06-26 12:30:00,6,12,19,20,24,26,28,45,49,52,61,64,65,70,75,77,78,79,81,90
p1_fila_065.html,2025-06-26 12:35:00,6,9,16,18,23,31,32,35,38,41,55,58,59,62,63,69,76,85,86,87
p1_fila_064.html,2025-06-26 12:40:00,3,5,10,18,19,32,34,42,43,44,45,50,60,64,65,67,69,82,85,89
p1_fila_063.html,2025-06-26 12:45:00,6,14,15,22,24,25,43,44,47,48,52,53,56,59,68,70,75,78,84,88
p1_fila_062.html,2025-06-26 12:50:00,7,15,20,22,23,24,27,28,35,36,38,39,46,53,58,63,71,77,81,88
p1_fila_061.html,2025-06-26 12:55:00,6,15,17,31,33,43,44,51,54,56,59,62,63,69,70,72,75,78,82,85
p1_fila_060.html,2025-06-26 13:00:00,4,8,16,17,21,30,33,43,45,48,50,53,59,65,68,71,80,81,84,87
p1_fila_059.html,2025-06-26 13:05:00,4,7,10,16,17,20,21,22,28,30,39,47,49,51,52,53,58,72,82,88
p1_fila_058.html,2025-06-26 13:10:00,9,10,12,14,20,21,26,32,34,43,44,51,53,54,57,60,62,80,87,88
p1_fila_057.html,2025-06-26 13:15:00,2,3,5,12,14,16,22,23,28,33,36,44,58,60,67,72,75,78,81,84
p1_fila_056.html,2025-06-26 13:20:00,2,3,20,23,25,36,40,42,44,48,50,57,63,64,75,77,79,80,85,89
p1_fila_055.html,2025-06-26 13:25:00,7,10,11,16,20,25,44,51,52,59,64,66,67,74,76,80,81,82,84,89
p1_fila_054.html,2025-06-26 13:30:00,2,6,7,9,11,21,24,25,26,35,39,43,63,64,66,70,74,79,87,88
p1_fila_053.html,2025-06-26 13:35:00,3,10,11,16,17,33,36,37,39,41,43,47,54,58,60,64,66,81,86,89
p1_fila_052.html,2025-06-26 13:40:00,3,9,11,15,20,25,28,29,37,41,44,48,59,67,69,70,73,80,82,87
p1_fila_051.html,2025-06-26 13:45:00,2,5,6,15,18,19,21,35,38,39,43,63,71,75,76,77,78,83,85,89
p1_fila_050.html,2025-06-26 13:50:00,6,15,16,31,32,36,51,54,55,60,62,63,66,67,70,78,81,82,84,87
p1_fila_049.html,2025-06-26 13:55:00,2,6,11,12,22,28,33,34,36,45,47,53,58,63,68,69,75,78,82,90
p1_fila_048.html,2025-06-26 14:00:00,2,7,8,11,18,20,26,34,37,44,56,61,64,67,71,78,79,80,81,87
p1_fila_047.html,2025-06-26 14:05:00,23,28,32,36,39,44,46,53,54,60,62,65,66,70,76,77,78,80,82,87
p1_fila_046.html,2025-06-26 14:10:00,3,7,11,15,19,25,29,31,32,41,46,49,59,63,65,71,77,79,81,86
p1_fila_045.html,2025-06-26 14:15:00,1,3,5,24,26,30,31,32,34,36,51,55,57,67,73,75,77,79,80,84
p1_fila_044.html,2025-06-26 14:20:00,5,9,11,17,26,43,50,56,65,66,72,73,74,75,77,81,86,87,88,89
p1_fila_043.html,2025-06-26 14:25:00,3,4,6,14,15,24,27,28,31,36,51,56,60,63,64,68,80,86,89,90
p1_fila_042.html,2025-06-26 14:30:00,4,5,6,11,12,16,19,24,27,40,43,46,58,60,61,63,72,76,79,85
p1_fila_041.html,2025-06-26 14:35:00,2,5,7,10,17,19,29,30,39,41,43,44,51,52,57,59,68,69,76,79
p1_fila_040.html,2025-06-26 14:40:00,6,8,16,27,36,41,42,47,51,54,60,64,65,66,73,75,76,77,80,85
p1_fila_039.html,2025-06-26 14:45:00,9,12,13,15,20,26,28,30,38,43,50,52,53,56,68,77,78,83,84,87
p1_fila_038.html,2025-06-26 14:50:00,5,8,13,18,27,31,32,38,44,46,48,50,57,58,63,67,70,71,80,86
p1_fila_037.html,2025-06-26 14:55:00,2,10,13,19,25,27,34,44,46,49,52,57,60,64,75,76,78,79,84,90
p1_fila_036.html,2025-06-26 15:00:00,3,7,11,16,25,28,33,35,39,43,45,46,63,65,70,71,74,80,84,90
p1_fila_035.html,2025-06-26 15:05:00,6,7,10,12,13,16,22,27,34,49,59,61,62,66,76,78,81,84,85,89
p1_fila_034.html,2025-06-26 15:10:00,1,5,8,14,16,19,21,22,24,27,50,52,60,63,64,67,72,76,82,84
p1_fila_033.html,2025-06-26 15:15:00,2,4,5,11,12,18,20,23,30,38,41,52,57,58,64,69,76,82,84,90
p1_fila_032.html,2025-06-26 15:20:00,1,8,15,23,24,30,35,43,44,51,63,66,67,68,69,80,83,85,86,89
p1_fila_031.html,2025-06-26 15:25:00,5,8,16,21,30,32,35,37,42,48,53,54,63,67,74,77,81,83,85,87
p1_fila_030.html,2025-06-26 15:30:00,11,17,21,27,28,30,39,42,48,50,54,58,62,67,69,70,73,84,87,89
p1_fila_029.html,2025-06-26 15:35:00,6,7,9,11,12,13,14,23,27,28,35,42,45,53,61,62,73,74,80,83
p1_fila_028.html,2025-06-26 15:40:00,6,12,16,17,19,23,25,29,34,36,46,54,57,58,60,64,75,77,78,79
p1_fila_027.html,2025-06-26 15:45:00,4,19,23,28,30,33,45,46,47,48,53,60,66,70,73,80,82,85,87,90
p1_fila_026.html,2025-06-26 15:50:00,2,9,14,21,23,36,45,47,51,52,53,57,59,61,67,75,78,82,88,89
p1_fila_025.html,2025-06-26 15:55:00,6,9,10,20,21,24,31,34,36,45,51,52,54,61,65,71,78,79,86,88
p1_fila_024.html,2025-06-26 16:00:00,2,3,11,14,23,34,45,53,55,56,61,63,65,67,71,73,74,86,89,90
p1_fila_023.html,2025-06-26 16:05:00,1,9,10,12,13,18,26,28,29,30,38,40,41,43,55,70,80,82,83,85
p1_fila_022.html,2025-06-26 16:10:00,5,6,9,10,12,13,23,25,44,45,47,50,51,53,57,60,63,67,78,84
p1_fila_021.html,2025-06-26 16:15:00,1,5,23,25,26,27,29,33,37,38,39,44,63,66,73,75,77,85,87,89
p1_fila_020.html,2025-06-26 16:20:00,3,5,9,10,13,20,27,33,39,51,54,60,63,67,70,71,77,78,82,83
p1_fila_019.html,2025-06-26 16:25:00,1,3,9,13,28,30,32,34,38,43,44,49,51,58,59,64,68,70,74,77
p1_fila_018.html,2025-06-26 16:30:00,5,18,22,23,24,32,41,52,55,58,61,62,66,67,70,82,85,88,89,90
p1_fila_017.html,2025-06-26 16:35:00,1,2,4,5,8,23,27,32,37,39,40,47,52,56,75,78,79,83,87,89
p1_fila_016.html,2025-06-26 16:40:00,2,6,7,15,20,23,26,31,44,53,54,64,66,68,72,74,77,79,85,86
p1_fila_015.html,2025-06-26 16:45:00,8,13,21,22,23,27,39,46,50,51,53,54,59,63,64,70,77,78,87,88
p1_fila_014.html,2025-06-26 16:50:00,2,7,14,17,19,35,37,44,48,50,52,61,62,63,67,75,81,83,84,85
p1_fila_013.html,2025-06-26 16:55:00,5,12,15,17,18,31,34,35,36,42,43,48,53,56,57,65,66,69,75,81
p1_fila_012.html,2025-06-26 17:00:00,6,7,10,17,21,39,40,44,51,59,60,65,70,71,72,73,74,78,79,83
p1_fila_011.html,2025-06-26 17:05:00,4,6,13,16,20,22,24,42,44,45,47,49,50,59,68,73,75,77,85,90
p1_fila_010.html,2025-06-26 17:10:00,2,5,10,15,17,29,33,34,38,43,44,45,48,53,63,65,70,71,77,83
p1_fila_009.html,2025-06-26 17:15:00,1,2,3,16,26,29,31,32,37,40,42,44,50,52,70,71,82,84,85,90
p1_fila_008.html,2025-06-26 17:20:00,11,12,18,20,29,34,41,44,50,56,59,62,63,66,68,73,75,80,85,88
p1_fila_007.html,2025-06-26 17:25:00,2,5,8,19,21,30,32,33,34,37,42,45,53,66,70,73,77,79,85,88
p1_fila_006.html,2025-06-26 17:30:00,4,10,15,18,23,31,33,35,36,38,39,44,47,52,56,57,65,69,83,86
p1_fila_005.html,2025-06-26 17:35:00,5,14,17,18,20,36,41,43,44,54,56,57,58,59,66,73,77,78,82,88
p1_fila_004.html,2025-06-26 17:40:00,10,13,19,22,24,26,32,37,38,42,44,47,52,57,61,62,68,77,80,87
p1_fila_003.html,2025-06-26 17:45:00,6,16,19,20,21,32,34,35,38,48,59,61,66,71,77,78,80,84,88,90
p1_fila_002.html,2025-06-26 17:50:00,7,11,13,15,18,20,21,29,34,36,44,47,48,52,58,64,65,81,84,90
p1_fila_001.html,2025-06-26 17:55:00,3,5,7,14,16,20,22,24,26,30,34,39,56,59,61,63,64,65,72,85
p1_fila_000.html,2025-06-26 18:00:00,6,8,9,10,20,23,34,35,43,44,46,47,48,49,54,65,69,73,76,77
